0.0	1.0	-1.0	0.0	0.0	0.0	0.0	0.0
0.005574389966326904	0.9999695783833964	-0.9999999995372767	-3.0421153866183025e-5	-1.4210854715202004e-14	1.1640413216789572e-16	1.7044471619016054e-16	1.981530155472533e-15
0.011147754414392037	0.9998783396195662	-0.9999999926002764	-0.0001216529798094676	-3.552713678800501e-15	2.2945559009200504e-16	7.849650927287245e-16	2.9835711243233686e-15
0.016718779233831922	0.9997263713883607	-0.9999999625739336	-0.0002735911753305549	3.552713678800501e-15	2.25390195159138e-16	1.1843542552938838e-15	4.004694039686811e-15
0.022286129114169544	0.9995138269466368	-0.9999998818753241	-0.0004860548712444547	0.0	3.6403609717530713e-16	1.956491841472432e-15	5.7575538848188546e-15
0.027849452503774075	0.9992408713494082	-0.9999997120804968	-0.0007588405124377318	1.0658141036401503e-14	3.6925812248181577e-16	1.4662834174117091e-15	1.654457698173364e-14
0.03340838939795812	0.998907692645883	-0.9999994040836019	-0.0010917107864391866	-3.552713678800501e-15	4.591491393177037e-16	2.7164289897440573e-15	7.417348004864307e-15
0.03893527130882353	0.9985165821712257	-0.9999989013667154	-0.001482317564546805	-3.552713678800501e-15	3.5737972167471675e-16	2.122877200323471e-15	2.9655658468597827e-15
0.04408326947745854	0.9980986412542205	-0.9999981958510615	-0.0018995511632395052	0.0	2.8592553884847923e-16	2.000674403651413e-15	2.8113269257422594e-15
0.048976600014655314	0.9976534535955386	-0.9999972533127947	-0.00234379326444709	7.105427357601002e-15	1.7839549171807348e-16	1.3904952341427327e-15	5.306724395050342e-15
0.05368208283349429	0.9971813440611002	-0.9999960387704723	-0.002814683528248733	1.0658141036401503e-14	2.848265011422788e-16	1.0762674963488911e-15	5.7274955479401525e-15
0.05781336849966175	0.9967313039278483	-0.9999946752465337	-0.0032633538851456045	-2.1316282072803006e-14	2.2527395688649325e-16	5.68900697458846e-16	5.5504504674031945e-15
0.06206187656998053	0.996233868138054	-0.9999929347842281	-0.0037590399873452633	-3.552713678800501e-15	2.1313940022706832e-16	7.595049336559569e-16	3.265109503243723e-15
0.06576610358548057	0.9957715351084511	-0.999991097765041	-0.004219524933879518	1.0658141036401503e-14	3.3456666960295713e-16	8.178395269933961e-16	1.915879372460901e-15
0.06950375362330567	0.9952780297520258	-0.999988904017676	-0.004710821746462887	1.0658141036401503e-14	2.0286022728462366e-16	6.441350343611989e-16	3.2272682907338272e-15
0.0725749675102712	0.9948522378994339	-0.9999868183044658	-0.005134512373244125	1.4210854715202004e-14	3.0564772355672717e-16	5.631677613191046e-16	6.261355043893202e-15
0.07604495963887004	0.9943491679960421	-0.9999841240162601	-0.005634866052789571	0.0	2.6379938359100053e-16	7.216357052861517e-16	5.2381341947495404e-15
0.07933054397882573	0.9938513484652696	-0.9999812129147149	-0.006129748576883169	-3.552713678800501e-15	5.121207719069665e-16	5.714843493603661e-16	2.6629514014379346e-15
